,accident_type,day_of_week,dca_code,road_geometry,light_condition,speed_zone,severity,node_type,deg_urban_name,road_type,month,hour
332,1,7,121,2,1,60.0,0,I,MELB_URBAN,ROAD,1,7.0
333,1,4,130,5,1,60.0,0,N,MELB_URBAN,ROAD,1,12.0
334,1,6,130,5,2,80.0,0,N,MELB_URBAN,ROAD,1,20.0
335,2,6,100,5,3,50.0,0,N,MELB_URBAN,BOULEVARD,1,22.0
336,6,4,174,2,1,50.0,0,I,MELB_URBAN,ROAD,1,19.0
337,4,6,171,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,1,15.0
338,3,6,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
339,8,7,174,1,1,60.0,0,I,MELB_URBAN,HIGHWAY,1,11.0
340,1,7,130,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,12.0
341,4,7,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,11.0
342,2,7,100,5,1,60.0,0,N,MELB_URBAN,STREET,1,9.0
343,4,7,183,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,10.0
344,1,7,132,5,1,70.0,0,N,SMALL_CITIES,AVENUE,1,13.0
345,1,7,121,1,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
346,4,7,171,5,1,40.0,0,N,MELB_URBAN,STREET,1,17.0
347,8,7,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
348,1,7,130,5,1,60.0,0,N,MELB_URBAN,ROAD,1,17.0
349,1,7,116,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,13.0
350,1,7,110,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,17.0
351,6,7,99,2,3,60.0,0,I,SMALL_CITIES,STREET,1,22.0
352,1,7,121,2,1,60.0,0,I,MELB_URBAN,ROAD,1,20.0
353,2,7,99,5,3,70.0,0,N,MELB_URBAN,HIGHWAY,1,22.0
354,1,1,160,5,3,60.0,0,N,MELB_URBAN,ROAD,1,3.0
355,4,1,173,1,5,100.0,1,N,RURAL_VICTORIA,ROAD,1,5.0
356,6,1,99,5,1,70.0,0,N,MELB_URBAN,ROAD,1,12.0
357,1,1,160,2,1,60.0,0,I,MELB_URBAN,ROAD,1,13.0
358,2,1,102,2,1,60.0,0,I,MELB_URBAN,STREET,1,10.0
359,8,1,174,1,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,12.0
360,1,1,121,4,1,80.0,0,N,MELB_URBAN,RAMP,1,14.0
361,1,1,121,1,1,60.0,0,N,MELB_URBAN,ROAD,1,9.0
362,1,1,99,5,1,60.0,0,N,MELB_URBAN,STREET,1,16.0
363,1,1,147,5,1,60.0,0,N,MELB_URBAN,DRIVE,1,16.0
364,4,1,181,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
365,1,1,113,2,1,60.0,0,I,TOWNS,STREET,1,15.0
366,1,1,99,1,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
367,2,1,102,2,1,50.0,0,I,MELB_URBAN,STREET,1,16.0
368,2,1,102,5,1,40.0,0,N,MELB_URBAN,STREET,1,16.0
369,1,1,113,2,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
370,1,1,130,5,1,60.0,0,N,MELB_URBAN,STREET,1,18.0
371,1,1,130,5,1,80.0,0,N,MELB_URBAN,DRIVE,1,15.0
372,1,0,99,2,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
373,4,1,173,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,17.0
374,1,1,160,5,1,60.0,0,N,MELB_URBAN,STREET,1,18.0
375,1,1,130,1,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
376,4,1,171,5,1,60.0,0,N,MELB_URBAN,ROAD,1,18.0
377,1,1,113,2,1,70.0,0,I,MELB_URBAN,HIGHWAY,1,16.0
378,1,1,120,5,1,100.0,1,N,RURAL_VICTORIA,ROAD,1,14.0
379,4,0,173,2,1,50.0,0,N,SMALL_CITIES,BOULEVARD,1,20.0
380,1,1,99,1,2,50.0,0,I,MELB_URBAN,STREET,1,20.0
381,4,1,183,5,1,100.0,0,N,RURAL_VICTORIA,RAMP,1,18.0
382,2,1,102,5,3,50.0,0,N,MELBOURNE_CBD,STREET,1,22.0
383,1,1,140,2,1,80.0,0,I,MELB_URBAN,ROAD,1,18.0
384,2,1,100,5,3,60.0,0,N,MELB_URBAN,ROAD,1,22.0
385,1,1,140,5,5,110.0,0,N,RURAL_VICTORIA,FREEWAY,1,22.0
386,4,1,171,5,5,80.0,0,N,MELB_URBAN,HIGHWAY,1,22.0
387,4,1,181,5,1,100.0,1,N,RURAL_VICTORIA,ROAD,1,14.0
388,1,7,110,1,3,70.0,0,I,MELB_URBAN,HIGHWAY,1,22.0
389,1,1,163,2,3,50.0,0,I,MELB_URBAN,STREET,1,22.0
390,1,5,130,1,1,60.0,0,I,MELB_URBAN,STREET,1,15.0
391,2,2,100,5,3,60.0,1,N,MELB_URBAN,ROAD,1,1.0
392,4,2,171,5,3,50.0,0,N,MELB_URBAN,OTHER,1,2.0
393,1,2,110,1,1,80.0,0,I,MELB_URBAN,ROAD,1,7.0
394,6,6,184,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,1,10.0
395,1,2,121,1,1,40.0,0,I,MELB_URBAN,STREET,1,9.0
396,1,2,99,5,2,50.0,0,N,MELB_URBAN,STREET,1,6.0
397,1,2,134,2,1,60.0,0,I,MELB_URBAN,STREET,1,9.0
398,1,2,113,2,1,60.0,0,I,MELB_URBAN,STREET,1,11.0
399,1,6,113,2,1,80.0,0,I,TOWNS,HIGHWAY,1,16.0
400,1,1,99,5,1,60.0,0,N,MELB_URBAN,STREET,1,17.0
401,8,2,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,10.0
402,6,2,170,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,1,11.0
403,4,2,183,5,1,100.0,0,N,SMALL_TOWNS,ROAD,1,11.0
404,6,1,174,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,14.0
405,8,1,174,5,1,100.0,0,N,RURAL_VICTORIA,FREEWAY,1,12.0
406,1,2,110,9,2,100.0,0,I,RURAL_VICTORIA,ROAD,1,6.0
407,3,2,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,14.0
408,4,2,183,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,11.0
409,1,2,130,2,1,60.0,0,I,MELB_URBAN,ROAD,1,13.0
410,6,5,174,5,1,100.0,0,N,MELB_URBAN,ROAD,1,16.0
411,4,2,171,1,1,60.0,0,I,MELB_URBAN,ROAD,1,16.0
412,1,1,130,4,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
413,1,2,130,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,15.0
414,1,1,130,5,1,110.0,0,N,RURAL_VICTORIA,FREEWAY,1,15.0
415,1,2,121,2,1,70.0,0,I,MELB_URBAN,ROAD,1,16.0
416,4,2,173,5,1,100.0,0,N,MELB_URBAN,FREEWAY,1,16.0
417,2,2,99,2,1,50.0,0,I,MELB_URBAN,ROAD,1,19.0
418,1,2,130,2,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
419,1,2,147,5,1,60.0,0,N,MELB_URBAN,ROAD,1,17.0
420,6,2,174,1,1,50.0,0,I,MELB_URBAN,STREET,1,12.0
421,1,2,110,1,1,60.0,0,I,MELB_URBAN,HIGHWAY,1,18.0
422,8,2,170,2,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
423,1,2,132,5,1,80.0,1,N,SMALL_TOWNS,ROAD,1,15.0
424,4,2,171,5,1,70.0,0,N,MELB_URBAN,ROAD,1,18.0
425,1,2,99,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,18.0
426,6,2,99,5,5,60.0,0,N,RURAL_VICTORIA,ROAD,1,0.0
427,1,2,121,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,16.0
428,1,3,99,1,1,60.0,0,I,MELB_URBAN,STREET,1,7.0
429,1,3,121,2,1,60.0,0,I,MELB_URBAN,ROAD,1,7.0
430,1,2,163,2,1,40.0,0,I,MELB_URBAN,STREET,1,8.0
431,1,6,110,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,17.0
432,2,3,99,2,1,60.0,0,I,MELB_URBAN,ROAD,1,9.0
433,2,6,102,2,1,50.0,0,I,MELB_URBAN,STREET,1,15.0
434,1,3,160,5,1,50.0,0,N,MELB_URBAN,STREET,1,9.0
435,1,6,130,5,1,60.0,0,N,MELB_URBAN,STREET,1,18.0
436,1,2,121,2,1,60.0,0,I,MELB_URBAN,STREET,1,16.0
437,2,3,99,2,1,60.0,0,I,MELB_URBAN,ROAD,1,11.0
438,8,3,174,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,1,11.0
439,2,3,99,1,1,50.0,0,I,MELBOURNE_CBD,STREET,1,12.0
440,1,3,121,4,1,70.0,0,I,RURAL_VICTORIA,ROAD,1,16.0
441,1,3,120,5,1,80.0,0,N,MELB_URBAN,ROAD,1,14.0
442,2,3,100,1,9,80.0,0,I,MELB_URBAN,HIGHWAY,1,4.0
443,1,3,110,1,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,15.0
444,1,3,99,1,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
445,1,3,130,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,16.0
446,1,3,135,2,1,70.0,0,I,MELB_URBAN,ROAD,1,17.0
447,4,3,181,5,1,100.0,0,N,MELB_URBAN,FREEWAY,1,17.0
448,1,2,132,1,1,60.0,0,I,MELB_URBAN,ROAD,1,9.0
449,1,3,163,5,1,50.0,0,N,MELB_URBAN,STREET,1,17.0
450,1,3,130,1,1,50.0,0,I,MELB_URBAN,STREET,1,16.0
451,1,3,110,1,1,60.0,0,I,MELB_URBAN,ROAD,1,17.0
452,1,3,99,1,1,60.0,0,I,MELBOURNE_CBD,STREET,1,18.0
453,1,3,140,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,19.0
454,4,3,173,1,3,80.0,0,N,MELB_URBAN,ROAD,1,3.0
455,8,3,174,5,1,70.0,0,N,MELB_URBAN,PARADE,1,5.0
456,1,3,110,1,1,50.0,0,I,MELB_URBAN,STREET,1,18.0
457,1,4,99,2,3,50.0,0,I,MELB_URBAN,OTHER,1,2.0
458,1,4,140,4,1,50.0,0,N,TOWNS,HIGHWAY,1,9.0
459,4,4,173,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,8.0
460,1,4,130,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,1,6.0
461,1,4,111,2,1,50.0,0,I,TOWNS,STREET,1,6.0
462,1,6,130,5,1,70.0,0,N,MELB_URBAN,ROAD,1,17.0
463,4,5,173,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,14.0
464,4,4,181,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,1,11.0
465,6,4,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,9.0
466,1,4,160,2,1,50.0,0,N,TOWNS,STREET,1,11.0
467,4,4,171,1,1,60.0,0,I,MELB_URBAN,ROAD,1,11.0
468,8,2,99,5,1,80.0,0,N,MELB_URBAN,ROAD,1,15.0
469,1,4,121,1,1,40.0,0,I,MELB_URBAN,ROAD,1,14.0
470,6,4,170,5,1,60.0,0,I,RURAL_VICTORIA,FREEWAY,1,10.0
471,4,4,171,5,1,80.0,0,N,MELB_URBAN,ROAD,1,14.0
472,1,4,140,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,10.0
473,1,4,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,13.0
474,4,4,173,5,1,50.0,1,N,MELB_URBAN,ROAD,1,14.0
475,4,4,171,5,1,50.0,0,N,MELB_URBAN,STREET,1,13.0
476,1,3,130,4,1,50.0,0,I,MELB_URBAN,ROAD,1,15.0
477,8,4,174,1,1,60.0,0,I,TOWNS,ROAD,1,15.0
478,1,4,147,5,1,60.0,0,N,MELB_URBAN,STREET,1,16.0
479,1,4,99,2,1,60.0,0,I,MELB_URBAN,ROAD,1,9.0
480,1,2,130,5,1,80.0,0,N,MELB_URBAN,FREEWAY,1,15.0
481,1,4,133,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,16.0
482,1,3,121,1,1,60.0,0,I,MELB_URBAN,OTHER,1,14.0
483,1,4,132,2,1,60.0,0,I,MELB_URBAN,ROAD,1,16.0
484,1,4,120,5,1,50.0,0,N,MELB_URBAN,STREET,1,17.0
485,1,4,130,2,1,60.0,0,I,MELB_URBAN,STREET,1,16.0
486,4,4,173,5,1,50.0,0,N,TOWNS,STREET,1,17.0
487,8,4,174,1,1,50.0,0,I,MELB_URBAN,STREET,1,18.0
488,4,5,171,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,1,3.0
489,1,5,99,2,3,60.0,0,I,LARGE_PROVINCIAL_CITIES,ROAD,1,1.0
490,4,5,171,5,2,100.0,0,N,MELB_URBAN,FREEWAY,1,6.0
491,1,4,110,1,1,60.0,0,I,MELB_URBAN,ROAD,1,11.0
492,4,4,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,9.0
493,6,4,174,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,1,13.0
494,4,5,173,5,1,110.0,0,N,RURAL_VICTORIA,FREEWAY,1,9.0
495,1,3,130,2,1,70.0,0,I,MELB_URBAN,ROAD,1,17.0
496,1,5,130,5,1,80.0,0,N,MELB_URBAN,FREEWAY,1,9.0
497,2,5,99,5,1,60.0,0,N,SMALL_CITIES,DRIVE,1,10.0
498,1,3,130,1,1,50.0,0,I,SMALL_CITIES,STREET,1,17.0
499,1,5,110,1,1,50.0,0,I,MELB_URBAN,STREET,1,12.0
500,6,5,174,2,6,60.0,0,UNKNOWN,UNKNOWN,UNKNOWN,1,21.0
501,1,3,163,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,1,17.0
502,1,5,111,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,12.0
503,1,5,113,2,1,80.0,0,I,MELB_URBAN,ROAD,1,11.0
504,1,5,132,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,13.0
505,1,3,111,1,1,60.0,0,I,SMALL_CITIES,ROAD,1,16.0
506,1,4,160,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,1,18.0
507,3,4,167,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,1,21.0
508,1,5,140,1,1,50.0,0,I,MELB_URBAN,STREET,1,15.0
509,1,3,121,2,1,60.0,0,I,MELB_URBAN,ROAD,1,7.0
510,1,5,116,1,1,80.0,0,I,MELB_URBAN,HIGHWAY,1,15.0
511,1,5,116,2,1,60.0,0,I,MELB_URBAN,ROAD,1,12.0
512,1,5,130,5,1,80.0,0,N,MELB_URBAN,ROAD,1,17.0
513,1,4,110,1,1,50.0,0,I,MELB_URBAN,ROAD,1,18.0
514,7,5,99,5,1,110.0,0,N,RURAL_VICTORIA,FREEWAY,1,17.0
515,4,5,181,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
516,1,5,130,2,2,60.0,0,I,MELB_URBAN,ROAD,1,20.0
517,1,5,130,1,1,70.0,0,I,MELB_URBAN,ROAD,1,16.0
518,1,5,140,2,1,50.0,0,I,MELB_URBAN,STREET,1,17.0
519,2,4,102,5,1,60.0,0,N,MELB_URBAN,ROAD,1,16.0
520,2,5,102,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,18.0
521,1,5,116,1,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,19.0
522,1,5,120,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,17.0
523,4,5,171,5,2,40.0,0,N,MELB_URBAN,AVENUE,1,20.0
524,1,5,130,5,3,60.0,0,N,MELB_URBAN,ROAD,1,17.0
525,1,5,121,1,3,60.0,0,I,MELB_URBAN,STREET,1,22.0
526,1,5,121,1,3,60.0,0,I,MELB_URBAN,STREET,1,22.0
527,6,6,99,5,5,60.0,0,N,RURAL_VICTORIA,OTHER,1,0.0
528,5,6,171,2,3,60.0,0,I,MELB_URBAN,DRIVE,1,4.0
529,8,6,174,5,1,60.0,0,N,RURAL_VICTORIA,ROAD,1,8.0
530,1,6,99,2,1,50.0,0,I,MELB_URBAN,ROAD,1,7.0
531,1,6,113,2,1,60.0,0,I,MELB_URBAN,ROAD,1,8.0
532,2,6,100,5,1,60.0,1,N,MELB_URBAN,ROAD,1,8.0
533,6,5,99,2,1,80.0,0,I,RURAL_VICTORIA,HIGHWAY,1,14.0
534,5,6,99,5,1,80.0,0,N,SMALL_CITIES,AVENUE,1,8.0
535,2,5,99,5,1,50.0,0,N,SMALL_CITIES,STREET,1,19.0
536,1,6,130,2,1,60.0,0,N,MELB_URBAN,ROAD,1,11.0
537,2,6,99,5,1,50.0,0,N,TOWNS,BOULEVARD,1,11.0
538,1,6,135,2,1,50.0,0,I,MELBOURNE_CBD,STREET,1,9.0
539,4,4,181,5,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,1,8.0
540,1,6,130,5,1,100.0,0,N,MELB_URBAN,ROAD,1,6.0
541,1,6,121,1,1,60.0,0,I,MELB_URBAN,STREET,1,13.0
542,4,5,181,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,9.0
543,1,6,99,2,1,100.0,0,I,RURAL_VICTORIA,OTHER,1,9.0
544,4,6,181,5,5,100.0,0,N,RURAL_VICTORIA,OTHER,1,3.0
545,4,6,171,2,1,80.0,0,I,TOWNS,ROAD,1,13.0
546,8,5,174,1,2,40.0,0,I,MELB_URBAN,ROAD,1,18.0
547,2,6,99,1,1,50.0,0,I,MELB_URBAN,ROAD,1,12.0
548,1,6,110,1,1,60.0,0,I,MELB_URBAN,AVENUE,1,14.0
549,2,6,99,1,1,50.0,0,I,MELBOURNE_CBD,STREET,1,12.0
550,1,6,99,1,1,60.0,0,I,SMALL_CITIES,STREET,1,15.0
551,1,6,121,2,1,60.0,0,I,MELB_URBAN,STREET,1,15.0
552,1,6,130,5,1,70.0,0,N,MELB_URBAN,ROAD,1,15.0
553,1,6,113,2,1,60.0,0,I,MELB_URBAN,STREET,1,15.0
554,2,4,100,1,1,30.0,0,I,MELBOURNE_CBD,OTHER,1,17.0
555,1,5,130,5,1,60.0,0,N,MELB_URBAN,STREET,1,19.0
556,1,6,113,1,1,60.0,0,I,TOWNS,STREET,1,17.0
557,1,1,133,5,6,50.0,0,N,MELB_URBAN,DRIVE,1,1.0
558,1,6,130,1,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
559,4,6,171,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,17.0
560,1,6,110,1,1,70.0,0,I,MELB_URBAN,ROAD,1,18.0
561,8,1,99,5,1,80.0,0,N,SMALL_TOWNS,ROAD,1,18.0
562,1,6,110,1,1,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,19.0
563,1,6,110,1,1,60.0,0,I,MELB_URBAN,UNKNOWN,1,14.0
564,4,6,99,5,1,100.0,1,N,RURAL_VICTORIA,HIGHWAY,1,16.0
565,2,5,100,4,1,60.0,0,I,MELB_URBAN,ROAD,1,14.0
566,7,6,174,5,1,50.0,0,N,RURAL_VICTORIA,ROAD,1,18.0
567,1,6,116,2,9,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,21.0
568,4,6,173,5,2,80.0,0,N,MELB_URBAN,UNKNOWN,1,20.0
569,1,6,163,1,5,60.0,0,I,MELB_URBAN,STREET,1,22.0
570,1,7,110,1,3,60.0,0,I,MELB_URBAN,ROAD,1,0.0
571,8,3,99,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,11.0
572,1,6,110,1,1,50.0,0,I,MELB_URBAN,STREET,1,16.0
573,1,7,160,5,3,50.0,0,N,MELB_URBAN,DRIVE,1,2.0
574,1,7,121,1,2,80.0,0,I,MELB_URBAN,HIGHWAY,1,6.0
575,8,1,99,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,14.0
576,1,7,110,1,1,50.0,0,I,MELB_URBAN,STREET,1,11.0
577,8,7,174,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,12.0
578,6,7,174,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,12.0
579,1,5,113,4,1,70.0,0,N,MELB_URBAN,ROAD,1,13.0
580,4,7,173,5,1,80.0,0,N,MELB_URBAN,ROAD,1,14.0
581,1,6,99,5,1,60.0,0,N,LARGE_PROVINCIAL_CITIES,OTHER,1,16.0
582,4,7,183,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,11.0
583,4,7,173,5,1,50.0,0,N,MELB_URBAN,STREET,1,13.0
584,1,1,132,5,3,70.0,0,N,MELB_URBAN,HIGHWAY,1,22.0
585,4,7,181,5,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,12.0
586,4,7,183,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
587,4,7,181,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,14.0
588,3,1,167,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,13.0
589,1,7,120,5,1,110.0,1,N,RURAL_VICTORIA,FREEWAY,1,9.0
590,1,6,130,5,1,60.0,0,N,MELB_URBAN,HIGHWAY,1,16.0
591,4,7,99,5,1,60.0,0,N,SMALL_CITIES,STREET,1,15.0
592,2,7,100,1,1,60.0,0,I,MELB_URBAN,STREET,1,18.0
593,1,7,120,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,18.0
594,6,6,99,5,5,50.0,0,N,SMALL_TOWNS,ROAD,1,22.0
595,1,7,110,1,1,50.0,0,I,MELB_URBAN,STREET,1,19.0
596,1,7,140,5,1,60.0,0,N,MELB_URBAN,PARADE,1,16.0
597,4,7,171,5,2,100.0,0,N,RURAL_VICTORIA,ROAD,1,19.0
598,1,7,160,5,1,70.0,0,N,MELB_URBAN,ROAD,1,15.0
599,2,7,102,2,3,60.0,0,I,MELB_URBAN,ROAD,1,23.0
600,1,6,113,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,15.0
601,4,7,173,5,3,60.0,0,N,MELB_URBAN,ROAD,1,23.0
602,6,7,174,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,1,23.0
603,2,7,100,2,3,60.0,0,I,MELB_URBAN,ROAD,1,23.0
604,4,1,173,5,2,60.0,0,N,MELB_URBAN,ROAD,1,5.0
605,1,7,99,2,1,70.0,0,I,MELB_URBAN,ROAD,1,7.0
606,1,1,132,2,1,70.0,0,I,MELB_URBAN,ROAD,1,9.0
607,1,1,99,1,1,50.0,0,I,TOWNS,ROAD,1,10.0
608,1,1,121,1,1,70.0,0,I,MELB_URBAN,ROAD,1,11.0
609,2,3,99,2,6,60.0,0,I,SMALL_CITIES,DRIVE,1,2.0
610,1,1,130,5,1,50.0,0,N,MELB_URBAN,ROAD,1,10.0
611,1,1,133,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,12.0
612,5,1,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,12.0
613,1,1,99,2,1,100.0,0,I,RURAL_VICTORIA,HIGHWAY,1,11.0
614,8,1,184,2,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
615,1,1,130,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
616,1,1,130,1,1,80.0,0,I,MELB_URBAN,ROAD,1,16.0
617,1,1,110,1,1,60.0,0,I,MELB_URBAN,ROAD,1,18.0
618,1,1,121,2,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,17.0
619,8,1,99,5,1,100.0,0,N,MELB_URBAN,FREEWAY,1,17.0
620,1,1,121,1,2,50.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,21.0
621,4,1,171,5,1,60.0,0,N,MELB_URBAN,ROAD,1,7.0
622,1,1,99,5,1,50.0,0,N,LARGE_PROVINCIAL_CITIES,STREET,1,18.0
623,1,1,130,2,1,60.0,0,I,MELB_URBAN,ROAD,1,20.0
624,1,7,130,5,1,80.0,0,N,MELB_URBAN,ROAD,1,19.0
625,2,1,99,2,3,60.0,0,I,MELB_URBAN,ROAD,1,23.0
626,1,1,113,1,1,80.0,0,I,RURAL_VICTORIA,ROAD,1,12.0
627,6,1,99,5,1,100.0,0,N,RURAL_VICTORIA,ROAD,1,15.0
628,1,5,110,1,1,60.0,0,I,SMALL_CITIES,STREET,1,15.0
629,1,7,140,4,1,80.0,0,N,RURAL_VICTORIA,HIGHWAY,1,17.0
630,1,2,130,5,1,70.0,0,N,RURAL_VICTORIA,ROAD,1,8.0
631,1,4,110,1,1,60.0,0,I,SMALL_CITIES,ROAD,1,8.0
632,1,2,113,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,7.0
633,4,6,171,5,5,100.0,0,N,RURAL_VICTORIA,ROAD,1,22.0
634,1,2,140,1,1,80.0,0,I,RURAL_VICTORIA,ROAD,1,7.0
635,8,2,174,5,1,30.0,0,N,MELBOURNE_CBD,STREET,1,11.0
636,1,2,135,2,1,60.0,0,I,MELB_URBAN,ROAD,1,10.0
637,1,1,99,5,6,50.0,0,N,TOWNS,OTHER,1,21.0
638,1,1,99,4,1,60.0,0,I,MELB_URBAN,RAMP,1,13.0
639,6,1,99,2,1,100.0,0,I,RURAL_VICTORIA,ROAD,1,17.0
640,1,2,121,5,1,60.0,0,N,MELB_URBAN,ROAD,1,11.0
641,8,7,174,2,3,60.0,0,I,MELB_URBAN,ROAD,1,1.0
642,1,2,132,1,1,80.0,0,I,MELB_URBAN,ROAD,1,12.0
643,4,2,173,5,2,70.0,1,N,RURAL_VICTORIA,ROAD,1,5.0
644,4,2,171,5,1,100.0,0,N,RURAL_VICTORIA,HIGHWAY,1,9.0
645,1,2,110,1,1,40.0,0,I,MELB_URBAN,AVENUE,1,12.0
646,1,5,99,2,1,50.0,0,I,MELB_URBAN,ROAD,1,13.0
647,2,2,100,2,1,60.0,0,I,MELB_URBAN,ROAD,1,13.0
648,1,2,113,2,1,70.0,0,I,MELB_URBAN,ROAD,1,13.0
649,1,1,135,2,1,60.0,0,I,MELB_URBAN,FREEWAY,1,18.0
650,1,2,113,2,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,16.0
651,1,6,130,1,1,60.0,0,I,MELB_URBAN,ROAD,1,15.0
652,1,2,110,1,1,60.0,0,I,LARGE_PROVINCIAL_CITIES,STREET,1,17.0
653,1,2,99,5,1,50.0,0,N,MELB_URBAN,OTHER,1,17.0
654,4,2,171,5,1,60.0,0,N,MELB_URBAN,ROAD,1,15.0
655,1,2,130,5,1,80.0,0,N,MELB_URBAN,ROAD,1,17.0
656,1,2,121,1,1,60.0,0,I,MELB_URBAN,STREET,1,18.0
657,1,2,130,5,1,80.0,0,N,MELB_URBAN,HIGHWAY,1,15.0
658,1,2,120,5,2,110.0,0,N,RURAL_VICTORIA,FREEWAY,1,6.0
659,1,2,99,5,3,60.0,0,N,MELB_URBAN,ROAD,1,19.0
660,1,2,113,1,1,50.0,0,I,MELB_URBAN,ROAD,1,18.0
661,1,1,135,5,1,60.0,0,N,MELB_URBAN,ROAD,1,12.0
662,1,2,110,1,1,50.0,0,I,TOWNS,STREET,1,18.0
663,6,2,99,5,1,80.0,0,N,RURAL_VICTORIA,ROAD,1,16.0
664,1,2,121,1,3,70.0,0,I,MELB_URBAN,ROAD,1,22.0
665,4,2,173,5,5,60.0,1,N,MELB_URBAN,ROAD,1,22.0
666,4,3,171,5,5,80.0,0,N,RURAL_VICTORIA,ROAD,1,2.0
667,1,3,130,2,3,70.0,0,I,MELB_URBAN,ROAD,1,3.0
